fraudulent,customerEmail,customerPhone,customerDevice,customerIPAddress,customerBillingAddress,username,domain,is_popular_domain,is_disposal_domain,valid_email,base_phone_number,extention_phone_number,has_extention_phone_number,is_foreign_number,ip_country_code,is_foreign_ip,IPv4,order_count,unique_order_locations,locations_per_order_ratio,avg_order_amount,min_order_amount,max_order_amount,sum_order_amount,fulfilled_order_count,pending_order_count,failed_order_count,address_mismatch_ratio,payment_method_type_unique_count,payment_method_provider_unique_count,payment_method_issuer_unique_count,paymentMethodRegistrationFailure,apple pay,bitcoin,card,paypal,American Express,Diners Club / Carte Blanche,Discover,JCB 15 digit,JCB 16 digit,Maestro,Mastercard,VISA 13 digit,VISA 16 digit,Voyager,Bastion Banks,Bulwark Trust Corp.,Citizens First Banks,Fountain Financial Inc.,Grand Credit Corporation,Her Majesty Trust,His Majesty Bank Corp.,Rose Bancshares,Solace Banks,Vertex Bancorp,other_methods,transactions_count,failed_transactions_count,failed_transactions_ratio
False,zgraham@yahoo.com,1-469-696-6266,t2ztblzdu5hhzuo5fl6g,114.134.196.43,"4608 Travis Spring
Sarahtown, KS 65613",zgraham,yahoo.com,True,False,1,1-469-696-6266,,0,0,,-1,-1,4,1,0.25,27.0,11.0,43.0,108.0,4.0,,,0.0,2,3,3,0.0,1,0,2,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,5,2.0,0.4
False,pchavez@randolph.com,(569)110-7736,ol87wpzs0jpsw13jlyko,acba:ba43:ae87:641c:3009:8355:c6ff:15b9,"3604 Lyons Prairie
Allenbury, WI 26089-9330",pchavez,randolph.com,False,False,1,(569)110-7736,,0,0,,-1,-1,1,1,1.0,39.0,39.0,39.0,39.0,1.0,,,0.0,1,1,1,0.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0,0.0
True,marywalker@gmail.com,828-124-3490,kah1gtidszvnkih1lvtd,11.165.157.167,"4025 Rivera Mill
West Justin, UT 11158",marywalker,gmail.com,True,False,1,828-124-3490,,0,0,,-1,-1,3,3,1.0,22.666666666666668,14.0,35.0,68.0,2.0,,1.0,1.0,2,3,3,0.0,0,1,2,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,4,1.0,0.25
False,shawseth@stout-novak.com,00065094171,svq3bmo24fmvgqjpzb7i,d606:a3a7:a070:6a0:3aa1:c662:1492:ae8c,"3257 Mercado Underpass Suite 577
South Jordanville, MN 63747-7262",shawseth,stout-novak.com,False,False,1,00065094171,,0,0,,-1,-1,0,0,,,,,0.0,,,,,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,-1.0,-inf
False,smithtonya@huffman.org,1-753-714-9977x4456,fd5khwqxgptuyvtl59mp,7243:82ce:52ca:f27b:f116:30c0:f704:59f3,"401 Linda Circles Apt. 670
Raymondton, OH 67056-3087",smithtonya,huffman.org,False,False,1,1-753-714-9977,4456,1,0,,-1,-1,3,1,0.3333333333333333,27.0,14.0,35.0,81.0,3.0,,,0.0,1,1,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0.0,0.0
False,hamiltonchristopher@yahoo.com,(600)151-8836x7328,c9qyfs1gmssc5ia83wi0,117.6.168.209,"32609 Mark Vista Apt. 688
Huynhstad, MN 06562",hamiltonchristopher,yahoo.com,True,False,1,(600)151-8836,7328,1,0,,-1,-1,1,1,1.0,39.0,39.0,39.0,39.0,1.0,,,1.0,1,3,3,0.0,0,0,3,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1.0,0.5
True,amywright@wallace-johnson.com,629.489.3980,n29he2b6a841zcbiw2i9,254.155.117.48,"403 Anna Center Apt. 947
Meganhaven, GA 46627",amywright,wallace-johnson.com,False,False,1,629.489.3980,,0,0,,-1,-1,6,4,0.6666666666666666,52.0,32.0,74.0,312.0,3.0,,3.0,0.5,1,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6,1.0,0.16666666666666666
True,iray@rogers.com,738-700-9649x102,qkkvc35qa3mx8g1t1jr2,4338:887b:3e9b:f16d:7257:2a21:6559:e9a4,"Unit 4843 Box 7401
DPO AP 92304-9120",iray,rogers.com,True,False,1,738-700-9649,102,1,0,,-1,-1,5,3,0.6,45.4,31.0,61.0,227.0,4.0,,1.0,0.4,2,5,4,0.0,0,1,4,0,0,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,2,0,0,5,0.0,0.0
True,ctaylor@yahoo.com,1-020-923-6697x8718,uu141ykhyig0cj3s98jr,dda2:66e0:4279:3c1b:ac29:4cbb:5ea3:c26b,"87096 Warren Turnpike
Howellview, WA 74727-2420",ctaylor,yahoo.com,True,False,1,1-020-923-6697,8718,1,0,,-1,-1,6,1,0.16666666666666666,54.666666666666664,32.0,72.0,328.0,6.0,,,0.0,1,4,4,0.0,0,0,6,0,1,0,0,0,3,1,0,0,1,0,1,0,2,1,0,2,0,0,0,0,0,8,2.0,0.25
False,kellyfrank@atkinson.com,385.658.6769x97942,7oxxcwtvj7ypxqjgot80,77a1:d842:acfc:5d50:a803:70c1:4f8b:7cfc,"05919 Lopez Hollow
Noblestad, IN 29012",kellyfrank,atkinson.com,False,False,1,385.658.6769,97942,1,0,,-1,-1,0,0,,,,,0.0,,,,,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1.0,-inf
False,gomezjohn@yahoo.com,1-333-131-2746x6449,21rpvi89b6uon3c3x8gc,a8da:1d73:a062:6289:e6a6:7bcc:51b2:6dcb,"PSC 1043, Box 1089
APO AA 29395-9131",gomezjohn,yahoo.com,True,False,1,1-333-131-2746,6449,1,0,,-1,-1,2,2,1.0,29.5,16.0,43.0,59.0,,1.0,1.0,0.5,1,1,1,0.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0.0,0.0
False,mullenstephanie@yahoo.com,(616)674-0266x776,056bfyj4m7svmdeex8z1,50.190.231.22,"3483 Frank Estate Apt. 466
Thomasburgh, MP 54561-8178",mullenstephanie,yahoo.com,True,False,1,(616)674-0266,776,1,0,,-1,-1,3,2,0.6666666666666666,19.0,12.0,28.0,57.0,3.0,,,0.3333333333333333,2,2,2,0.0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0.0,0.0
False,wbeltran@ramirez-shaffer.com,1-627-545-5097x7356,z0uxvp8sio7nyv7op58j,1b75:d451:c48a:12:cfc7:bc1e:d748:ee62,"4873 Perez Groves
West Gregoryburgh, NH 45193-3053",wbeltran,ramirez-shaffer.com,False,False,1,1-627-545-5097,7356,1,0,,-1,-1,0,0,,,,,0.0,,,,,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-inf
True,koneal@henderson.biz,059.431.5467x7848,gcfo5uheb9mugbstbjez,85.188.105.126,"056 Megan Trail Suite 355
West Zachary, GU 51278-2318",koneal,henderson.biz,False,False,1,059.431.5467,7848,1,0,,-1,-1,4,1,0.25,24.5,11.0,38.0,98.0,4.0,,,0.0,1,1,1,0.0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4,0.0,0.0
False,xramos@hardy.net,658-087-1973x688,4kl0sso2vjavht738gbq,472b:1d87:5a09:953a:8ced:a2bf:e862:b927,"522 Christensen Mall Apt. 479
Mitchellville, NJ 37446-7414",xramos,hardy.net,False,False,1,658-087-1973,688,1,0,,-1,-1,0,0,,,,,0.0,,,,,1,1,1,0.0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-1.0,-inf
False,brianthomas@yahoo.com,04061905118,1djsf7mffce2xhvsf139,219.222.4.152,"9205 Jeremiah Field Suite 815
East Christopher, IA 93399",brianthomas,yahoo.com,True,False,1,04061905118,,0,0,,-1,-1,4,4,1.0,39.5,24.0,49.0,158.0,3.0,1.0,,0.75,1,1,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2.0,0.3333333333333333
True,oaguirre@hotmail.com,1-856-006-5150,cvtpgtclxkvcwvr16cyd,ae37:8e14:bfc1:43c4:7dde:7b9e:ca7f:4721,"719 Jeremy Flat Apt. 914
Alexanderport, IA 97423-7424",oaguirre,hotmail.com,True,False,1,1-856-006-5150,,0,0,,-1,-1,1,1,1.0,47.0,47.0,47.0,47.0,1.0,,,0.0,2,3,4,0.0,2,0,2,0,0,0,1,0,0,0,0,0,1,2,0,0,0,1,0,0,1,1,1,0,0,1,0.0,0.0
False,joshua00@hotmail.com,+96(0)1872091077,y04p9bz3r8dmmcpqxgzm,a06a:af58:8d50:fe02:b3b5:a1d2:9251:9dec,"44361 Amy Curve
South Erictown, MN 32004",joshua00,hotmail.com,True,False,1,+96(0)1872091077,,0,1,,-1,-1,4,1,0.25,32.5,11.0,48.0,130.0,3.0,,1.0,0.0,1,2,2,1.0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,5,1.0,0.2
False,veronica42@stokes.com,111.180.1112x63480,s9jcp2b4ojffrdp99g95,f6b0:e228:1624:ac40:2b2e:e2d2:ff04:90ac,"51448 Robert Flat Suite 980
Williamsmouth, FL 67487-5651",veronica42,stokes.com,False,False,1,111.180.1112,63480,1,0,,-1,-1,1,1,1.0,33.0,33.0,33.0,33.0,1.0,,,0.0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0
False,cindydeleon@yahoo.com,01524024300,jy8lgca2hto8r58zw5oo,2ebe:381c:151a:9df5:65f5:808f:103d:d128,"USNS Ramos
FPO AE 16248",cindydeleon,yahoo.com,True,False,1,01524024300,,0,0,,-1,-1,1,1,1.0,14.0,14.0,14.0,14.0,1.0,,,1.0,1,2,2,0.0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,3.0,0.75
True,johnlowery@gmail.com,1-143-059-1833,tyijaify2hqadwslejyr,e4c:fb48:8ee2:9819:6ae8:8d3f:3b6a:a788,"518 Wood Mews Apt. 970
Dillonstad, NE 43317-3945",johnlowery,gmail.com,True,False,1,1-143-059-1833,,0,0,,-1,-1,0,0,,,,,0.0,,,,,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-inf
False,kyle64@stephens-ortiz.com,587.550.8830x64152,tvq298xvzj7zla68uz5h,196.30.166.8,"42423 Marco Summit
New Mark, FM 17715",kyle64,stephens-ortiz.com,False,False,1,587.550.8830,64152,1,0,,-1,-1,4,1,0.25,26.75,13.0,50.0,107.0,4.0,,,0.0,1,1,1,1.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,1.0,0.2
False,jordanthomas@hayes-wilson.biz,+36(0)4967812825,sfx5nec64m3aczye0lb4,227.48.202.65,"818 Andre Ferry
South Christopher, MA 53275",jordanthomas,hayes-wilson.biz,False,False,1,+36(0)4967812825,,0,1,,-1,-1,4,3,0.75,37.75,26.0,48.0,151.0,3.0,,1.0,0.5,1,3,2,0.0,0,0,3,0,0,0,1,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,1,0,0,4,0.0,0.0
True,aliciaanthony@martin.com,+77(2)4526373005,9iac2it77dm615ucymx3,110.221.131.62,"265 Marisa Keys
Lynchmouth, WV 63252-7526",aliciaanthony,martin.com,False,False,1,+77(2)4526373005,,0,1,,-1,-1,3,2,0.6666666666666666,31.666666666666668,11.0,45.0,95.0,3.0,,,0.3333333333333333,1,1,1,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0.0,0.0
False,stephanie21@reyes-spencer.biz,990.862.5466x7247,r526953keh7ctxcf9lnh,96eb:8d53:678:53ba:599b:5db6:3fe3:3218,"31068 Vance Forks Suite 516
New Christopher, VI 95596",stephanie21,reyes-spencer.biz,False,False,1,990.862.5466,7247,1,0,,-1,-1,0,0,,,,,0.0,,,,,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-inf
False,jenniferperry@hotmail.com,+27(2)4721167637,u4gxqno1iwgs4cn6502c,202.230.239.182,"16855 Lopez Tunnel
Port Stephanieville, PW 58997-9470",jenniferperry,hotmail.com,True,False,1,+27(2)4721167637,,0,1,,-1,-1,4,1,0.25,21.5,15.0,30.0,86.0,2.0,,2.0,0.0,1,2,2,0.0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,4,0.0,0.0
False,bhorne@fuller-nelson.com,1-512-954-5541,dgfa5pe2t45d1u6ox33l,118e:7887:94b6:b2a7:d2ad:8f35:c241:3149,"25653 Key Gateway
Port Robert, PA 64370",bhorne,fuller-nelson.com,False,False,1,1-512-954-5541,,0,0,,-1,-1,0,0,,,,,0.0,,,,,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-inf
False,lsanchez@hotmail.com,00256720158,o9cdi8b4zhrzzvp0hl2f,49.219.239.140,"044 Ronnie Run
South Dawn, CA 49202-3034",lsanchez,hotmail.com,True,False,1,00256720158,,0,0,,-1,-1,4,2,0.5,27.5,12.0,40.0,110.0,4.0,,,0.25,1,2,2,0.0,0,0,2,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5,1.0,0.2
True,christinemills@mcgee.com,(651)355-4709,zbn9it3s7yl69bjtrnqf,45.203.99.249,"5156 Greene Park Apt. 748
New Sandra, CA 14802-7364",christinemills,mcgee.com,False,False,1,(651)355-4709,,0,0,,-1,-1,5,2,0.4,25.0,13.0,45.0,125.0,4.0,,1.0,0.2,2,1,2,0.0,0,0,1,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,0,5,0.0,0.0
False,cuevasvicki@gmail.com,347-432-4171,gjieqcwj7nq91qkgdqb1,89f4:de6f:d732:11dd:c56:c6e1:ce7a:d888,"69632 Baker Prairie Suite 013
Gonzalezhaven, UT 17435",cuevasvicki,gmail.com,True,False,1,347-432-4171,,0,0,,-1,-1,5,2,0.4,31.8,14.0,49.0,159.0,5.0,,,0.2,2,2,3,0.0,0,0,2,1,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,6,1.0,0.16666666666666666
False,mitchellgriffith@yahoo.com,1-321-386-6855x0101,72stamnugxuz9ls1xx98,158.185.147.61,"Unit 6719 Box 6044
DPO AE 33534",mitchellgriffith,yahoo.com,True,False,1,1-321-386-6855,0101,1,0,,-1,-1,3,3,1.0,32.0,20.0,40.0,96.0,2.0,1.0,,0.6666666666666666,1,1,1,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,15,12.0,0.8
True,gwilcox@hotmail.com,1-114-728-2835x715,3pfhcvbn8itarkhxl087,168.56.122.190,"77436 Denise Key Suite 828
Mayschester, AR 65254-4549",gwilcox,hotmail.com,True,False,1,1-114-728-2835,715,1,0,,-1,-1,6,3,0.5,61.666666666666664,49.0,73.0,370.0,4.0,2.0,,0.3333333333333333,1,3,5,1.0,0,0,5,0,0,3,0,0,1,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,7,2.0,0.2857142857142857
False,victorgarcia@gmail.com,937-523-6702x7281,1597k0yfivb94139vcj0,184.74.109.237,"PSC 9769, Box 5820
APO AP 17294",victorgarcia,gmail.com,True,False,1,937-523-6702,7281,1,0,,-1,-1,1,1,1.0,34.0,34.0,34.0,34.0,1.0,,,0.0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0
False,brittany60@yahoo.com,(172)959-5151,55uutypnlt0dve5gnzpx,174.86.116.243,"603 Sophia Flat Suite 158
South Wandaland, PR 07273-7503",brittany60,yahoo.com,True,False,1,(172)959-5151,,0,0,,-1,-1,4,2,0.5,43.5,34.0,50.0,174.0,3.0,,1.0,0.25,2,2,2,0.0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,5,1.0,0.2
False,fharris@hotmail.com,828.921.8126,vq9wb7q19vwuirk37dcn,1a1c:b6f1:5c57:e9b8:28c0:edc0:9935:e55a,"5434 Olivia Junctions Suite 109
Crosbymouth, KY 63938",fharris,hotmail.com,True,False,1,828.921.8126,,0,0,,-1,-1,2,2,1.0,38.5,29.0,48.0,77.0,1.0,,1.0,0.5,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,4,2.0,0.5
False,mercedesfinley@roman.org,569-710-0646x4095,qh7i8ad23hd5vosiuj5j,f15:32d4:97fb:c211:3d4e:a471:af9c:6c34,"03028 Brown Spring Suite 348
Elliottchester, WY 10834",mercedesfinley,roman.org,False,False,1,569-710-0646,4095,1,0,,-1,-1,5,3,0.6,26.0,19.0,37.0,130.0,5.0,,,0.4,2,4,4,1.0,1,0,3,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,5,0.0,0.0
False,davidwalker@hotmail.com,02877590244,96ikyqg56kakwa4eix4q,e634:6f95:c48d:8db4:8e95:dfc8:7225:1e0a,"8765 Dyer Alley Apt. 682
Dominguezburgh, ME 74208",davidwalker,hotmail.com,True,False,1,02877590244,,0,0,,-1,-1,0,0,,,,,0.0,,,,,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-inf
False,philipnelson@dean.com,534-301-8809,xvxnwq1qs3gglt4k4g5t,ea1d:c7d:1e39:a10d:d15f:6430:d2a6:aaf,"40185 Kim Motorway
Shawchester, IL 78234-1556",philipnelson,dean.com,False,False,1,534-301-8809,,0,0,,-1,-1,0,0,,,,,0.0,,,,,0,0,0,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,-inf
True,1yf0@jedyz63t,463-609-3475,j3a0155srqw0yeqvbgps,1fe2:1fa3:2a6f:845d:1037:2dac:2831:9d50,"12350 Nicholas Greens
Lawsonborough, NC 70237-3962",1yf0,jedyz63t,False,False,0,463-609-3475,,0,0,,-1,-1,5,3,0.6,24.8,11.0,45.0,124.0,5.0,,,0.4,2,4,3,0.0,0,0,2,2,1,0,0,0,0,1,1,1,0,0,2,0,0,0,0,1,0,1,0,0,0,10,5.0,0.5
False,thomasryan@conrad.net,1-192-434-2783,spoo36hycxgbo0y2tap7,3.225.227.70,"00373 Hicks Keys Suite 407
Millerside, HI 98544-8185",thomasryan,conrad.net,False,False,1,1-192-434-2783,,0,0,,-1,-1,3,1,0.3333333333333333,27.666666666666668,12.0,49.0,83.0,2.0,1.0,,0.0,2,2,1,0.0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,5,2.0,0.4
True,kwalsh@lopez-gomez.biz,04103378280,mdoe6wib243y09uaj95z,3162:1f06:9114:56d1:f5e8:bf3a:6ad0:b6f2,"0008 Jessica Stream
Mcbridetown, MH 04017",kwalsh,lopez-gomez.biz,False,False,1,04103378280,,0,0,,-1,-1,3,1,0.3333333333333333,33.333333333333336,31.0,35.0,100.0,3.0,,,0.0,2,2,2,1.0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0.0,0.0
False,martinezlori@gmail.com,353.413.2223x82475,9ycz6r0ulpqtc04qxfke,d04c:1016:1b00:8a18:d9fc:5455:cae3:b97a,"PSC 1505, Box 0924
APO AP 49055",martinezlori,gmail.com,True,False,1,353.413.2223,82475,1,0,,-1,-1,3,3,1.0,29.666666666666668,10.0,44.0,89.0,3.0,,,0.6666666666666666,1,1,1,1.0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5,2.0,0.4
True,johnlowery@gmail.com,076-099-0630x72770,6qy6oa3nqutsyyxzc54c,f259:657f:f329:2fca:c06c:8b57:d6ac:2380,"687 Rogers Bridge Suite 780
Valdezburgh, IN 23532",johnlowery,gmail.com,True,False,1,076-099-0630,72770,1,0,,-1,-1,5,3,0.6,39.0,22.0,47.0,195.0,5.0,,,0.4,3,3,2,0.0,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,6,1.0,0.16666666666666666
False,stevehernandez@gmail.com,716-379-6345,felexq5xniffmhhlqdqm,601d:b1f3:1a48:e0ef:1452:906f:21dc:b526,"904 James Route Suite 595
Lake Ruth, CO 66976",stevehernandez,gmail.com,True,False,1,716-379-6345,,0,0,,-1,-1,5,1,0.2,30.4,20.0,44.0,152.0,3.0,1.0,1.0,0.0,1,1,1,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,1.0,0.16666666666666666
False,daniel98@lamb.com,758.182.1357x89421,lu49z4dhold8niozpl4w,d6d4:7645:ca31:dba3:42b0:c89a:d065:d67d,"6698 David Squares Apt. 540
Westburgh, MA 77937",daniel98,lamb.com,False,False,1,758.182.1357,89421,1,0,,-1,-1,1,1,1.0,16.0,16.0,16.0,16.0,1.0,,,0.0,1,1,1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0,0.0
False,ujackson@harris.com,852-231-3642x738,2k850f1rbwvju71sbhqp,99.149.12.193,"664 Maurice Row Suite 634
New Jodi, OR 56525",ujackson,harris.com,False,False,1,852-231-3642,738,1,0,,-1,-1,4,4,1.0,15.5,12.0,21.0,62.0,3.0,,1.0,0.75,1,2,2,0.0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,5,2.0,0.4
False,brittanyhicks@jones.com,579-193-1785x676,b054slok65d4k1t01u4a,89.73.189.96,"233 Jessica Lights
Port Sonya, SC 47511",brittanyhicks,jones.com,False,False,1,579-193-1785,676,1,0,,-1,-1,1,1,1.0,33.0,33.0,33.0,33.0,1.0,,,1.0,1,1,1,1.0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,1.0,0.5
True,deborah38@yahoo.com,06498402936,vc71dbmrdaz78jgi7nhl,8f3c:9e11:63b4:73bb:20d1:86c7:ab70:2e04,"391 Rogers Flats Apt. 287
North Rickchester, FM 35587",deborah38,yahoo.com,True,False,1,06498402936,,0,0,,-1,-1,1,1,1.0,30.0,30.0,30.0,30.0,1.0,,,1.0,1,1,1,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0.0,0.0
True,andre74@patrick-decker.com,150-073-8610,4gfo1e3xeirjanhwko92,d89c:db0:5ff9:a150:9e6c:482d:c900:fb33,"55197 Jeffrey Burgs Suite 700
Gardnerport, VA 04866-4230",andre74,patrick-decker.com,False,False,1,150-073-8610,,0,0,,-1,-1,4,4,1.0,38.0,26.0,46.0,152.0,4.0,,,0.75,3,2,3,0.0,1,0,2,1,0,0,0,0,2,0,0,0,2,0,1,0,0,0,1,2,0,0,0,0,0,5,1.0,0.2
False,patrickcalderon@russo.net,444-358-6570x947,84z3gd4fiabz488ybv9p,2be:a4d5:eb39:fa22:2650:83d5:917f:5f23,"6223 Cheyenne Villages Suite 751
Coryborough, ID 21264-7220",patrickcalderon,russo.net,False,False,1,444-358-6570,947,1,0,,-1,-1,2,1,0.5,31.5,16.0,47.0,63.0,2.0,,,0.0,1,1,1,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1.0,0.3333333333333333
True,mitchellvickie@brewer-jones.com,313-124-3836x3528,ecu7ezz0ue67v3fce1o3,181.90.104.120,"829 Ramirez Dam Suite 648
Gatesview, OR 55669-8691",mitchellvickie,brewer-jones.com,False,False,1,313-124-3836,3528,1,0,,-1,-1,3,2,0.6666666666666666,42.0,31.0,61.0,126.0,2.0,,1.0,0.3333333333333333,1,1,1,0.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0.0,0.0
True,sbrown@hughes.biz,(250)632-6631x02499,xgv918sclaz40qlp2fee,16.166.2.0,"9472 Pacheco Islands Suite 940
Drewburgh, AZ 04238",sbrown,hughes.biz,False,False,1,(250)632-6631,02499,1,0,,-1,-1,5,2,0.4,27.0,14.0,43.0,135.0,5.0,,,0.2,1,2,3,0.0,0,0,3,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,6,1.0,0.16666666666666666
True,johnlowery@gmail.com,635.676.0955x524,969zz9zdj8z4gns4sx5p,f82c:811f:8a02:e2d6:79b:fcaa:42de:570b,"548 Bryant Inlet
Veronicaside, OK 00522",johnlowery,gmail.com,True,False,1,635.676.0955,524,1,0,,-1,-1,4,3,0.75,30.25,13.0,46.0,121.0,4.0,,,0.5,1,1,2,0.0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4,0.0,0.0
True,ethompson@jackson-sanders.com,962.300.2250,navessqcnmc9csfjn5cj,203.246.172.244,"16953 Jennifer Springs
Kathybury, IL 02095-3215",ethompson,jackson-sanders.com,False,False,1,962.300.2250,,0,0,,-1,-1,6,4,0.6666666666666666,47.833333333333336,37.0,64.0,287.0,5.0,,1.0,0.5,3,6,5,0.0,1,1,4,0,1,1,0,0,1,1,0,0,1,1,1,1,2,0,0,0,0,0,1,1,0,8,2.0,0.25
False,dawn05@tucker-brown.com,(089)703-7360x8848,lu4fgcug8dr0dwbcuui1,132.132.95.33,"130 Kimberly Junctions
Ericmouth, KS 59756-2919",dawn05,tucker-brown.com,False,False,1,(089)703-7360,8848,1,0,,-1,-1,5,3,0.6,25.2,19.0,32.0,126.0,5.0,,,0.4,3,3,4,1.0,1,0,2,1,0,0,0,1,1,0,0,2,0,0,1,0,1,0,0,0,1,0,0,1,0,7,2.0,0.2857142857142857
